job_title,job_role,company,job_location,job_summary,post_date,today,job_salary,job_url
Azure Data Engineer,Data Engineer,Anblicks,"Hyderabad, Telangana",Azure Data Engineer,Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=95d0223770dd9ad4&fccid=e0efd5c38293090b&vjs=3
IoT & Data Analytics Engineer,Data Engineer,SETTY & Associates,"Bengaluru, Karnataka","Design, implement, and maintain a scalable and reliable data analytics platform..Work with data adapters to ensure that data is collected and processed correctly..Run analytics to infer events, behaviour, and status from data..Collaborate with the engineering team to integrate data analytics into the product..Monitor and optimize the performance and reliability of the data analytics platform..Stay up-to-date with the latest technologies and best practices in data analytics.",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/company/Setty-&-Associates/jobs/Iot-Data-Analytic-Engineer-5dd021c8188e9ae3?fccid=fb49720c51f4364b&vjs=3
Data Engineer,Data Engineer,Advanced Technology Consulting Service (ATCS),"Jaipur, Rajasthan","Design and build data pipelines for optimal extraction, transformation and loading of data from a wide variety of data sources.. Experience in building a data lake solution to serve analytics and operational data processing.. Experience working with various file formats like CSV, Parquet, any delimited, XML, JSON.. Create and maintain data services using REST APIs.. Good understanding of data modelling and design.. Good understanding of databases and Datawarehouse concepts.. Drive and deliver industry standard Devops(CI-CD) best practices, automate development and release.. Understand data security standard and guidelines to control data across data platform.. Experience on migration of data from on premise to cloud.. Practical experience with GIT Version control.. Experience with agile software development processes and methodologies.. Independent working style along with consulting approach.",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=d268519d528d2dbd&fccid=56301517d698516a&vjs=3
Data Engineer,Data Engineer,Biitcode,"Ahmedabad, Gujarat","B.E., B. Tech. In Computer Science, BCA, MCA, B.Sc., M.Sc..Proficient Experience in AWS Glue.Proven Experience in Apache Parquet.Proficient in AWS S3 and data lake.Proven Knowledge of Snowflake.Understanding of file-based ingestion best practices..Scripting language - Python & pyspark",Posted 27 days ago,2023-03-08,"₹10,00,000 - ₹20,00,000 a year",https://in.indeed.com/company/Bitcode/jobs/Data-Engineer-c40e4fa44bdef910?fccid=539edfa23a8559cb&vjs=3
AWS Cloud Data Engineers,Data Engineer,Impetus Infotech India Pvt. Ltd.,"Bengaluru, Karnataka","Hands-on experience with AWS services from Compute, Storage, Networking, and Security components..Having deep knowledge of VPC configuring, Private/Public Subnet, NAT Gateway, ELB with EC2, Lambda, S3, EBS, EFS, Glacier, RDS, SQS, SNS Cloudwatch, and Cloud Formation..Hands-on experience with using Cloud Platform provided Big Data technologies like EC2, EMR, RedShift, S3, Kinesis..Hands-on experience in programming languages like Java or Python or Pyspark or Scala or SQL/PLSQL..Having a deep understanding of IAM Roles, Policies, Users, and Groups..Hands-on experience in setting up Cloud platforms for use-cases..knowledge in Big Data technologies – Hadoop, Pig, Hive, and Spark..Experience in migrating a workload from on-premise to cloud and cloud to cloud migrations..Excellent communication, presentation, and interpersonal skills are a must.",Posted 30+ days ago,2023-03-08,"₹37,163 - ₹1,24,556 a month",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AGEVbZ2_EvqOrNbUUcdLvwezuoK2AEzvuLfn6UI04WCipH-fDPeMV5RkEJh0bkYz4K0UUas3pQOOY3dLcSwtoy_lNLp3xqLjXGPBp_qgTmwFNAJMlJDSda4wLwcdNBcQhWo0-wy4hYTymhsLG0VuHHBnpyfShLHOlreMupkzwkud4zn-H1MzqBXcaE144h6sP-0BMj3YSOt3oNKZzsd96S7OYsszLXC1xZIX1vW7B0-2UlFIKRhgmc3bfnBPvIHL4tMmQWanFtCp9tB8B91vlycUgjSf2yh3dTBf6ztwl4D5zAaIHo144XZqTKdH_0akMb3ZSkqmPso_R6GOj320xqyLHx3PNJRZFKZeQ-OXjWsYKp0k20nHp-J1cRjiN4Hprj5_Wmx9n9g7LwGPP9GAOpnFHvtCJQasT-pQkS-8VJyPyRntj2CRvcaMuYmbZXMvMrsew9xohXieAqj0FOEETM8srGgklnp7zmbd5SaKYFviQ7MqO9P7v571nhWCFfEMkc43jA5n4vQNvJQW21p04FzgdZbxTINtk=&xkcb=SoC1-_M3Sfw-T7A2jr0DbzkdCdPP&p=14&fvj=1&vjs=3
Lead Data Engineer,Data Engineer,Go Digital Technology,"Mumbai, Maharashtra","Proven success in communicating with users, other technical teams, and senior management to collect requirements, describe data modeling decisions and develop data engineering strategy..Ability to work with business owners to define key business requirements and convert to user stories with required technical specifications..Communicate results and business impacts of insight initiatives to key stakeholders to collaboratively solve business problems..Working closely with the overall Enterprise Data & Analytics Architect and Engineering practice leads to ensure adherence with the best practices and design principles..Assures quality, security and compliance requirements are met for supported area..Design and create fault-tolerance data pipelines running on cluster.Excellent communication skills with the ability to influence client business and IT teams.Should have design data engineering solutions end to end. Ability to come up with scalable and modular solutions",Posted 22 days ago,2023-03-08,"₹7,61,450 - ₹20,39,523 a year",https://in.indeed.com/company/Go-Digital-Technology/jobs/Lead-Data-Engineer-d948fa7477412703?fccid=8681de0fe3025e85&vjs=3
Senior Data Engineer,Data Engineer,ShyftLabs,"Hyderabad, Telangana","Design, implement and operate stable, scalable, low-cost solutions to flow data from production systems into the data lake and into end-user-facing applications.. Design automated processes for in-depth analysis databases.. Design automated data control processes.. Collaborate with the software development team to build and test the designed solutions.. Learn, publish, analyze and improve management information dashboards, operational business metrics decks, and key performance indicators.. Improve tools, and processes, scale existing solutions, and create new solutions as required based on stakeholder needs.. Provide in-depth analysis to management with the support of accounting, finance, and transportation teams.. Perform monthly variance analysis and identify risks & opportunities.",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=1674f734ebe9c407&fccid=2d1ea5cfea74cda1&vjs=3
Clinical Data Engineer II,Data Engineer,Parexel,"Hyderabad, Telangana","Support the setup of Data Receipt Agreements with vendors by working with cross functional teams.. Programming and setup of Import procedures to allow the ingestion of data either using SAS or alternative technology (e.g. “Workbench”). Programming of reconciliation checks to ensure appropriate transfer of data.. Programming of offline listings and custom reports to allow better insights to all external data.. Aggrege data across all sources.. Handling Missing Values, reading raw data files, creating data structures, handling programming errors, accessing, and managing data, appending and concatenating SAS datasets.. Review of data using created outputs with aim of providing insights to study teams and clients.. Accountable for first time quality on all deliverables.. Provide input into and negotiate electronic data timelines. Ensure that timelines are adhered to by: o Actively assume activities on a project as required. o Assist project teams in the resolution of problems encountered in the conduct of their daily work to ensure first- time quality. o Provide technical support and advice to the internal team.",Posted 4 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=8aa5a2291886737d&fccid=a2ce486f2a6b8708&vjs=3
Data Engineer,Data Engineer,Rapidera Technologies,"Pune, Maharashtra","Hands on python, RDBMS and data analysis tools experience .Experience in web scraping, and other data collection strategies and/or tools .Well versed with Excel and ability to handle data file formats like csv, text etc .Excellent analytics skill to understand and manipulate data tasks quickly or without much hand holding .Good to have - Java, Hadoop, Druid, Tableau etc",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=5e73ecc04961ce9f&fccid=19b218ebc35c9e3f&vjs=3
"Data Engineer, Data Engineering",Data Engineer,Cardinal Health,"Bengaluru, Karnataka","Process Analysis / Opportunity Assessment and create Roadmap for execution. Troubleshoot Data Pipeline & automate the frameworks.. Idea Incubation, Design Thinking, Conducting POCs / POVs. Developing and fostering a culture of “Create”, “Consult”, and “Cultivate” .User Experience at the core of development. Ensure right levels of Logging/ monitoring/ alerting in solutions to help operations",Posted 1 day ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=3e7ed7f1f6f37191&fccid=87b328666e50453b&vjs=3
Data Engineer,Data Engineer,CaaStle,"Bengaluru, Karnataka","Design and development of scalable applications..Collaborate with tech leads to get maximum understanding of underlying infrastructure..Contribute to continual improvement by suggesting improvements to the software system..Ensure high scalability and performance.You will advocate for good, clean, well documented and performing code; follow standards and best practices.",Posted 25 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=7c2542f06bc6cae1&fccid=ed510ba569246afc&vjs=3
Data Engineer 2,Data Engineer,PayPal,"Hyderabad, Telangana","Requirement analysis, design, development, testing and documentation.. Design, develop and unit test Informatica ETL processes, IDQ Mappings. Install PowerCenter, IDQ on Unix server, administer the platform by upgrades and patch installation.. Interact with the Business Users on requirement gathering and communication to stakeholders on development activities.. Architect innovative, framework based, high-performance and quality solutions to cater to the Business needs.. Identify and Implement process improvements and leverage out of box features to optimize performance.. Provide technical leadership and mentoring to team members.. Support the solutions and work with the distributed team across geographical locations.. Be a self-driven individual contributor and strive to excel in a fast-paced, dynamic environment.",Posted 7 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=2f7f177756e2130a&fccid=978d9fd9799d55a8&vjs=3
Data Engineer (Intern),Data Engineer,Transorg Analytics,"Gurgaon, Haryana",1+ years of experience in Python and SQL..Familiar with Data warehousing and Data Pipeline..Good communication skills..PPO Opportunity,Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=c228878bca82b428&fccid=19210c040f6d1cde&vjs=3
Sr. Data Engineer,Data Engineer,Smart Edge Solutions,"Hyderabad, Telangana",Fixed shift,Posted 8 days ago,2023-03-08,"₹6,32,499 - ₹22,20,215 a year",https://in.indeed.com/company/Smart-Edge-Solutions/jobs/Senior-Data-Engineer-bc90bbdaf368b21b?fccid=0fb030e5bf1f604e&vjs=3
Senior Data Engineer,Data Engineer,Devon Software Services,"Bengaluru, Karnataka","Strong expertise in Azure, specifically on Azure Data Lake Storage, Azure Databricks, Azure Data Factory & Azure Synapse, Azure SQL.Good hands-on experience on PySpark, Spark SQL and Azure SQL.Knowledge on reporting/visualization tools on Power BI.Knowledge on Source Code Control (e.g. Git, Subversion)..Knowledge on various source systems and its integration, with SAP and Non-SAP sources.Have strong interpersonal, communication, facilitation, and presentation skills.",Posted 21 days ago,2023-03-08,"₹20,00,000 - ₹22,00,000 a year",https://in.indeed.com/company/Devon-Software-Services-Pvt.-Ltd/jobs/Senior-Data-Engineer-79e8943fe1f22102?fccid=0475da981531f734&vjs=3
AWS Cloud Data Engineers,Data Engineer,Impetus Infotech India Pvt. Ltd.,"Bengaluru, Karnataka","Hands-on experience with AWS services from Compute, Storage, Networking, and Security components..Having deep knowledge of VPC configuring, Private/Public Subnet, NAT Gateway, ELB with EC2, Lambda, S3, EBS, EFS, Glacier, RDS, SQS, SNS Cloudwatch, and Cloud Formation..Hands-on experience with using Cloud Platform provided Big Data technologies like EC2, EMR, RedShift, S3, Kinesis..Hands-on experience in programming languages like Java or Python or Pyspark or Scala or SQL/PLSQL..Having a deep understanding of IAM Roles, Policies, Users, and Groups..Hands-on experience in setting up Cloud platforms for use-cases..knowledge in Big Data technologies – Hadoop, Pig, Hive, and Spark..Experience in migrating a workload from on-premise to cloud and cloud to cloud migrations..Excellent communication, presentation, and interpersonal skills are a must.",Posted 30+ days ago,2023-03-08,"₹37,163 - ₹1,24,556 a month",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AGEVbZ2_EvqOrNbUUcdLvwezuoK2AEzvuLfn6UI04WCipH-fDPeMV5RkEJh0bkYz4K0UUas3pQOOY3dLcSwtoy_lNLp3xqLjXGPBp_qgTmwFNAJMlJDSda4wLwcdNBcQhWo0-wy4hYTymhsLG0VuHHBnpyfShLHOlreMupkzwkud4zn-H1MzqBz0CIjqLNRfrDjnm0-xxUbAbkZiGTvD_i2m6n7ZeeL6CVY_wDv5XC5ovZthLfry-FpUgbPdggv6lIxqpWU2IH-7yS-8p79qQTY_7GHYPYSex7xoi5JCPEEeKsdPKER9eI3eVaDhN_k4Q72LyoAC7oQE336fSHv7Ei-P_rvaUWFt0pN9_Z3AfpK1B_Cwj3mMU6IP2mLbZ12qQ7NK_cmMpxpNgWb8EDSmtTRc9XKZ7tRSjFKfNKR5abh6BkgjgDIX99lyI08mIAUkiG10VruHEbvZnj5SoraebgaA-kWwTUzbDAAel79GxHszUJ_Kzz5zMAiCoU_GM44RMt47F2ZUuOBcKh4XF8L2JZcUZjasB-pJM=&xkcb=SoCP-_M3Sfw5ajWMIh0KbzkdCdPP&p=14&fvj=1&vjs=3
Consulting SAMA - Azure Data Engineer Blitz,Data Engineer,Deloitte,"Bengaluru, Karnataka","3-8 Years of hands-on experience Implementing Azure Cloud data warehouses, Azure and No-SQL databases and hybrid data scenarios..Experience developing Azure Data Factory (covering Azure Functions, LogicApps, Triggers, IR) , Databricks (PySpark, Scala), Stream Analytics, Event Hub & HD Insight Components.Experience in working on data lake & DW solutions on Azure.Experience managing Azure DevOps pipelines (CI/CD).Experience managing source data access security, using Vault, configuring authentication and authorization, enforcing data policies and standards",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=95dd0da6af9e335c&fccid=9e215d88a6b33622&vjs=3
Data Engineer,Data Engineer,Amicus Technology,"Raipur, Chhattisgarh",4+ years of relevant experience,Posted 5 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=b3b850b6d762568c&fccid=81b37c42fd6e317d&vjs=3
Matillion Data Engineer,Data Engineer,Wavicle Data Solutions,"Chennai, Tamil Nadu","We are seeking an experienced ETL Developer who has expertise in Matillion, Snowflake, and SQL to join our team. As an Data Engineer, you will be responsible for designing and implementing efficient and scalable ETL processes to extract, transform, and load data from various sources into Snowflake..If you have a passion for data and enjoy solving complex problems, we encourage you to apply for this exciting opportunity.",Posted 13 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=dcd984023dbe8724&fccid=c6f867b4166b93af&vjs=3
BI Data Engineer,Data Engineer,RFOX Labs,Remote,"Implement Data Warehouse best practices and tools.. Work with various stakeholders to build the necessary data pipelines and get them the data they need.. Make sure that data are being efficiently collected and retrieved from its source when needed, cleaned, and pre-processed.. Accountable for data integrity and quality, ensuring it is continuously maintained and improved.. Develop database objects and create ETL processes.. Constantly improve any automatable process and research new data technology stack.. Identify and address data quality issues.",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=b9d924eb2f4d3806&fccid=7a997587c9476798&vjs=3
IoT & Data Analytics Engineer,Data Engineer,SETTY & Associates,"Bengaluru, Karnataka","Design, implement, and maintain a scalable and reliable data analytics platform..Work with data adapters to ensure that data is collected and processed correctly..Run analytics to infer events, behaviour, and status from data..Collaborate with the engineering team to integrate data analytics into the product..Monitor and optimize the performance and reliability of the data analytics platform..Stay up-to-date with the latest technologies and best practices in data analytics.",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/company/Setty-&-Associates/jobs/Iot-Data-Analytic-Engineer-5dd021c8188e9ae3?fccid=fb49720c51f4364b&vjs=3
AWS Data Engineer - Redshift / Python (*),Data Engineer,Veegasree,"Chennai, Tamil Nadu","2-5 years of experience working with Cloud Data Platforms especially AWS.Proven experience as a Data Engineer.Must be experienced in building data pipelines using Python and AWS Glue.Experience in using step functions, lambda, S3, EC2, Glue, Athena, etc.Exposure to ETL process management.Excellent communication, presentation skills and people Interactions within own team or department at operational level.",Posted 28 days ago,2023-03-08,"₹2,00,000 - ₹4,00,000 a year",https://in.indeed.com/company/veegasree/jobs/Aws-Data-Engineer-ab09a0fd47d99e8d?fccid=52d45b182f76295e&vjs=3
Backend Software Engineer - Data Team,Data Engineer,Kwalee Ltd,"Bengaluru, Karnataka",Job Title -Backend Software Engineer - Data Team. Reports Into - Senior Data Science Core Developer. Location - Hybrid / Leamington Spa. Application Close Date - 30/03/2023,Posted Today,2023-03-08,?,https://in.indeed.com/rc/clk?jk=d901f755005674eb&fccid=069a96b26806555a&vjs=3
Azure Data Engineer,Data Engineer,Avestan Technologies,"Pune, Maharashtra","For processes such as SFTP, S3 Data Transfer or any process standing outside Spark Based Runs Databricks:",Posted 30+ days ago,2023-03-08,"₹6,57,793 - ₹20,72,072 a year",https://in.indeed.com/company/Avestan-Technologies/jobs/Azure-Data-Engineer-1ea178a704c24770?fccid=0e16bf95b441a0c8&vjs=3
Data Engineer,Data Engineer,Place Technology,"Jaipur, Rajasthan","Maintain data integrity across multiple databases.. Assemble large, complex data sets that meet functional / non-functional business requirements.. Design research plans for data gathering and analysis.. Participate in interpreting data analyses and developing action plans accordingly.. Assist in making strategic data-related decisions by analysing, manipulating, tracking, internally managing, and reporting data.. Design, update and maintain multiple databases.. Assist Application Development team to create and implement data strategies, designing and building data flows, and developing conceptual data models.. Perform reverse engineering of physical data models from databases and SQL scripts.. Analyse data models and physical databases for any variances and discrepancies.. Perform data research, analysis, and logical data modeling to validate and document the usage of business data artefacts.. Analyse data-related system integration opportunities and challenges to propose appropriate solutions.. Develop and document data model elements according to established standards and guidelines.. Guide System Analysts, Engineers, Programmers, and others on limitations and capabilities, performance requirements, and interfaces.",Posted 25 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=5a8b408cf0c59e9e&fccid=6ef50f80e6473c5f&vjs=3
AWS Data Engineer | 6 to 8 years | Pan India,Data Engineer,Capgemini,"Bengaluru, Karnataka","5 yrs. of experience in AWS environment,. Experience in PYSPARK or SPARK. Experience in Python. big Data. SAFe 5.0. Overall IT exp. 4 to 12 yrs.. AWS. Pyspark. Bigdata. Very strong Experience with as many AWS services as possible: Glue , ETL & Catalog, Athena, Redshift, EMR/Spark, Sage Maker, MSK/Kafka, MWAA/Airflow, EKS/K8s, Python like Boto3, OS,JSON and Pandas , Libraries",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=49d5260598907114&fccid=105ecfd0283f415f&vjs=3
Senior Data Engineer,Data Engineer,ShyftLabs,"Hyderabad, Telangana","Design, implement and operate stable, scalable, low-cost solutions to flow data from production systems into the data lake and into end-user-facing applications.. Design automated processes for in-depth analysis databases.. Design automated data control processes.. Collaborate with the software development team to build and test the designed solutions.. Learn, publish, analyze and improve management information dashboards, operational business metrics decks, and key performance indicators.. Improve tools, and processes, scale existing solutions, and create new solutions as required based on stakeholder needs.. Provide in-depth analysis to management with the support of accounting, finance, and transportation teams.. Perform monthly variance analysis and identify risks & opportunities.",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=1674f734ebe9c407&fccid=2d1ea5cfea74cda1&vjs=3
Data Test Engineer,Data Engineer,Infoobjects,"Jaipur, Rajasthan","Good hands-on experience writing test automation scripts with Selenium & Java or Python..Understand enterprise data architecture, related data principles and impacts on downstream systems..Participate in architecture activities ensuring testability and ability to address both technical and business requirements..Collaborate with others to define and evolve data platform test strategy..Working exp in building, maintaining & testing configuration tools such as JUnit, TestNG, Unix Shell scripting, Gradle, JMeter, GIT, and SQL..Perform test automation on multiple application types Web, APIs (SOAP or REST), web UI applications or Hadoop etc..Experience with Jenkins or similar CI/CD tools, to integrate, run and monitor the automation scripts..Possess experience in JavaScript test automation..Responsible for all functional and regression testing activities related to assigned scope..Provide testing estimates and meet project testing timelines..Experience with Agile/Scrum methodologies.",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=544f420ba89d7c8c&fccid=97aeac9e13420656&vjs=3
Data Center Engineer,Data Engineer,ACL Digital,"Bengaluru, Karnataka","Hands on & understanding Working Knowledge of Data Centre technical Operations..Hands on & Understanding Working Knowledge of Server system operations..HP ProLiant DL380.HP ProLiant DL580.IBM Servers.Hands on & Understanding on cable laying, its connectivity, Patching and tagging in Data Center..Hands on & Understanding on Servers, Switches, Devices Rack mounting, Installation etc..Hands on & Understanding on Ticketing Tool, Incident, Service, Change Management, tools like HPSM etc..Hands on & understanding on MS Excel sheets, Power point Presentation, Macro and good analytical skill etc. create MACROS/Use Formulas/ Automating data.Hands on & understanding on communication properly and successfully with Business and Other Departments Stake Holders and Members..Candidate must have self-starting, Innovative, Proactive, Self-initiative & take Ownership with responsibility..Understanding & Working knowledge of Fibre Optical cables, Cisco Switches, Fibre optical cables, Routers, Firewall, Servers, FC cables connectivity & its components..Understanding & Knowledge of KPI Parameters of Data Centre like Temperature tracking, Rack/Devices Power tracking, Electrical equipment connectivity etc..Understanding & Knowledge of Electrical Devices, Power Distribution & its redundancy, MCB, Invertors & its Phases, etc..Understanding & Knowledge of Monitoring tools like solar wind, HPOMi, HPOM, SOLMAN etc..Understanding of Linux/Unix with compliance..Candidate should be aware about Telecom Business..Candidate should have Certification like CCNA, MCSC, ITIL etc. add value..Candidate should be B.Tech/BCA/MCA..Good communication in Hindi & English both.",Posted 2 days ago,2023-03-08,"₹2,00,000 - ₹5,50,000 a year",https://in.indeed.com/company/ACL-Digital/jobs/Data-Center-Engineer-9a5620e74efbebd2?fccid=224c86e9ad0c01e3&vjs=3
Data Visualization Engineer,Data Engineer,Navikenz,"Bengaluru, Karnataka","Designing, building, and deploying Business Intelligence solutions .Connecting to different data sources, importing data, and transforming data for Business intelligence. .Translation of business requirements into design specifications, Datamodelling etc. .Working with stakeholders to resolve data/reporting issues through configuration, data cleansing, de-duplication, consolidation and rationalisation of reporting requirements where appropriate. .Analytical thinking for translating data into informative reports and visuals. .Working with BI Team to ensure that the BI Reports are tuned for optimal performance. .Unit testing and troubleshooting .Developing and executing database queries and conducting analyses .Responsible for updating existing documentation and creating new documentation when new functionality or reporting is added .Training and knowledge transfer between the team members",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=e7d66e1177d36db6&fccid=11f21f526e0e65f1&vjs=3
Data Engineer,Data Engineer,Rapidera Technologies,"Pune, Maharashtra","Hands on python, RDBMS and data analysis tools experience .Experience in web scraping, and other data collection strategies and/or tools .Well versed with Excel and ability to handle data file formats like csv, text etc .Excellent analytics skill to understand and manipulate data tasks quickly or without much hand holding .Good to have - Java, Hadoop, Druid, Tableau etc",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=5e73ecc04961ce9f&fccid=19b218ebc35c9e3f&vjs=3
Senior Data Engineer,Data Engineer,Devon Software Services,"Bengaluru, Karnataka","Strong expertise in Azure, specifically on Azure Data Lake Storage, Azure Databricks, Azure Data Factory & Azure Synapse, Azure SQL.Good hands-on experience on PySpark, Spark SQL and Azure SQL.Knowledge on reporting/visualization tools on Power BI.Knowledge on Source Code Control (e.g. Git, Subversion)..Knowledge on various source systems and its integration, with SAP and Non-SAP sources.Have strong interpersonal, communication, facilitation, and presentation skills.",Posted 21 days ago,2023-03-08,"₹20,00,000 - ₹22,00,000 a year",https://in.indeed.com/company/Devon-Software-Services-Pvt.-Ltd/jobs/Senior-Data-Engineer-79e8943fe1f22102?fccid=0475da981531f734&vjs=3
Senior Data Engineer,Data Engineer,NAF Technology Services India Private Limited,"Chennai, Tamil Nadu","Become a trusted part of NAF's technical leadership..Be accountable for all aspects of the teams data pipelines as a hands-on technical leader..Provide technical expertise and hands-on support in the consolidation and migration of databases to new environments and platforms..Document database designs, data models, metadata, ETL specifications and process flows..Monitor, maintain and optimize production systems..Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency, and other key business performance metrics..Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs..Perform code reviews to ensure code is rigorously designed, elegantly coded, and effectively tuned for performance..Do research on new data platforms, data visualization tools and analysis..Successfully manage time between coding, design, and architecture..Influence planning strategies and bring industry context to technical decisions..Exemplary performance in architecture, efficiency, stability, extensibility, maintainability, and growth..Keep engineering teams up to date on advanced architecture and technology trends..Have a full understanding of the mortgage business processes and know how systems support each process as well as an understanding of software used throughout the organization.",Posted 5 days ago,2023-03-08,"₹15,00,000 - ₹23,00,000 a year",https://in.indeed.com/company/NAF-Technology-Services-India-Private-Limited/jobs/Senior-Data-Engineer-a553297e6882453d?fccid=b43962a02cc6307e&vjs=3
Big Data - Hadoop Engineer,Data Engineer,Apple,"Bengaluru, Karnataka","What are we expecting? This position demands the best and brightest software engineers! You should have BS or MS in CS with strong Computer Science fundamentals and good troubleshooting and problem solving skills. The ideal candidate will bring a lot of energy, initiative and excitement! Will be ready to learn and explore new leading edge technologies...6 - 12 years of professional experience in deploying and handling complex, distributed and multi-tier Big Data environments..Solid experience and knowledge in Big Data Technologies such as Hadoop, Spark, Kafka, Hbase, Presto etc..Core competency in Hadoop ecosystem with experience in Hadoop admin activities like deploying clusters, add/delete nodes, name node high availability, etc..Good proficiency in System platforms - Operating Systems, Networking, CPU, Memory, etc..Good exposure and expertise in Public Cloud offerings (AWS & GCP). Preferably experience in handling BigData platforms on Cloud (EMR, EKS, etc)..Passionate about Problem solving and troubleshooting challenging engineering problems. Triage complex operational issues with various engineering and customer teams..Strong flair for automation. Develop tools/scripts to monitor server-side components and to streamline operational efficiency and procedures..Reasonable knowledge and experience in programming using Java/Python. Design and build tools and framework for managing and scaling big data technologies..Knowledge of DevOps methodology and tools and experience in handling CI/CD pipelines..Knowledge of deployments in Kubernetes containers highly desirable..Experience in handling architectural and design considerations such as performance, scalability, reusability and flexibility issues..Experience with processing large amounts of data.",Posted 10 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=3a71315fdef29ec4&fccid=c1099851e9794854&vjs=3
Data Engineer – Smart Building Analytics (6 - 9 years),Data Engineer,Siemens,"Pune, Maharashtra","Implement and maintain our data pipelines ingesting data from various data sources and products (e.g., streaming IoT data)",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=3e58eceb5f47d661&fccid=ea6bb53f0b18b8f2&vjs=3
Snowflake Data Engineer,Data Engineer,CloudAims Infotech,Remote,"At least 2 years of recent Snowflake experience.Excellent understanding and experience of public cloud ecosystems AWS, Azure and GCP.Experience in Databases like Teradata, Oracle, PostgreSQL, MySQL etc..Hands-on experience with Snowflake utilities, SnowSQL, SnowPipe, etc..Able to administer and monitor the Snowflake computing platform.Experience in creation and modification of user accounts and security groups on Snowflake .Handling large and complex sets of XML, JSON, and CSV from various sources and databases.Excellent grasp of database modeling and design.Experience with scripting languages, JavaScript and Python",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=c27d5807d827f3fa&fccid=a681dbe128145c19&vjs=3
Lead Data Engineer,Data Engineer,Go Digital Technology,"Mumbai, Maharashtra","Proven success in communicating with users, other technical teams, and senior management to collect requirements, describe data modeling decisions and develop data engineering strategy..Ability to work with business owners to define key business requirements and convert to user stories with required technical specifications..Communicate results and business impacts of insight initiatives to key stakeholders to collaboratively solve business problems..Working closely with the overall Enterprise Data & Analytics Architect and Engineering practice leads to ensure adherence with the best practices and design principles..Assures quality, security and compliance requirements are met for supported area..Design and create fault-tolerance data pipelines running on cluster.Excellent communication skills with the ability to influence client business and IT teams.Should have design data engineering solutions end to end. Ability to come up with scalable and modular solutions",Posted 22 days ago,2023-03-08,"₹7,61,450 - ₹20,39,523 a year",https://in.indeed.com/company/Go-Digital-Technology/jobs/Lead-Data-Engineer-d948fa7477412703?fccid=8681de0fe3025e85&vjs=3
"Senior Engineer, Machine Learning - Data Science",Data Engineer,Harman International,"Bengaluru, Karnataka","Develop AI/ML solutions that optimize OTA campaign success and delivery algorithms.Work in a team of AI/ML and automotive domain subject matter experts from concept creation to product delivery.Develop continual learning ML models based on vehicle data, user behavior, and context information.Transform data science prototypes into production-quality ML models.Optimize and maintain ML models for meeting KPIs over the whole product lifecycle",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=11ea7d5717adf9bd&fccid=4faf342d2307e9ed&vjs=3
